DNABERTBACTSTRAT,NT2PHAGESTRAT,NT2BACTSTRAT,MEGADNAPHAGESTRAT,DNABERTPHAGESTRAT,MEGADNABACTSTRAT,F1Score1,Average
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.9184171958964339,.9184
TopBottomTruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.9034458426437729,.9034
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.9181685338528983,.9181
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.911147417368355,.9111
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,TruncateStrategy,BottomTruncateStrategy,0.9198841698841698,.9198
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,TruncateStrategy,0.915013103706477,.9150
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.918063979070044,.9180
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.9205051112447384,.9205
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,BottomTruncateStrategy,TruncateStrategy,0.9171597633136096,.9171
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.9195261936744413,.9195
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.9202678027997565,.9202
TopBottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,TKPertStrategy,0.8984246414295791,.8984
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.9172842457566339,.9172
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TKPertStrategy,BottomTruncateStrategy,0.9162901307966707,.9162
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.9066339066339066,.9066
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.9118828254193243,.9118
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TKPertStrategy,TopBottomTruncateStrategy,0.9146123615576992,.9146
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.894808237760513,.8948
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,BottomTruncateStrategy,0.8871236386931454,.8871
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.8964925190090753,.8964
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,BottomTruncateStrategy,TruncateStrategy,0.8727687048993543,.8727
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,TKPertStrategy,0.9001869158878505,.9001
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.8768932038834951,.8768
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,0.8688891817103702,.8688
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,BottomTruncateStrategy,MaxStrategy,0.8662403758319196,.8662
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,0.9171662792120396,.9171
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,0.8573700954400848,.8573
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.8990284097896938,.8990
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TopBottomTruncateStrategy,BottomTruncateStrategy,0.8910535760061523,.8910
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.8970335866633978,.8970
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,BottomTruncateStrategy,0.8911877394636015,.8911
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,0.8889728096676738,.8889
TopBottomTruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.9129817923859069,.9129
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.9117108316033703,.9117
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,0.907099790820721,.9070
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.8871878529301042,.8871
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,0.8705263157894737,.8705
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,0.8779603986023036,.8779
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,TruncateStrategy,0.9218315814908784,.9218
TopBottomTruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.9106991397067733,.9106
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,BottomTruncateStrategy,TruncateStrategy,TruncateStrategy,0.8827137313806485,.8827
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,BottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,0.8867635807192042,.8867
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,BottomTruncateStrategy,TruncateStrategy,MaxStrategy,0.8545168067226891,.8545
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,0.9086801426872771,.9086
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,0.8708430007733952,.8708
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.9144230769230769,.9144
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,BottomTruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.8654374264417419,.8654
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.8761096101891163,.8761
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,0.8799796359933816,.8799
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TKPertStrategy,0.9103022825416409,.9103
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.9219494320263834,.9219
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,TruncateStrategy,BottomTruncateStrategy,0.9205184641721692,.9205
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,0.892990770765777,.8929
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.9183475091130011,.9183
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,0.901985266575103,.9019
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.923020706455542,.9230
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,TruncateStrategy,MaxStrategy,0.8903729838709677,.8903
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,0.8658155289213132,.8658
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,BottomTruncateStrategy,TruncateStrategy,0.9191113293236775,.9191
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.8847383906869642,.8847
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,MaxStrategy,TruncateStrategy,0.8767959313413859,.8767
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.8994420334779913,.8994
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,BottomTruncateStrategy,0.9060759806954585,.9060
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.8880512627214474,.8880
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.8995085995085995,.8995
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,MaxStrategy,BottomTruncateStrategy,TruncateStrategy,0.8704250674200591,.8704
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.9111431316042267,.9111
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.8864716179044762,.8864
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9190922545633943,.9190
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.9179721228567904,.9179
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.8928751894896413,.8928
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,MaxStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.888411474788323,.8884
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.9098743267504489,.9098
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,BottomTruncateStrategy,0.905546137079196,.9055
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.8972442783745913,.8972
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.8955884064718891,.8955
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TopBottomTruncateStrategy,0.8975728155339806,.8975
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,BottomTruncateStrategy,TKPertStrategy,0.8725976835942472,.8725
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.8857213683688646,.8857
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,0.8960910440376051,.8960
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,0.8986963281904078,.8986
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,0.8829774543719433,.8829
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.8846010207892443,.8846
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,0.8970744995854553,.8970
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,TKPertStrategy,TruncateStrategy,0.9015654648956357,.9015
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.911811215180635,.9118
TopBottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.9201821668264621,.9201
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,TruncateStrategy,TKPertStrategy,0.8829098156452416,.8829
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,BottomTruncateStrategy,0.8916509730069052,.8916
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,0.8989460632362059,.8989
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.8838817052874152,.8838
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TKPertStrategy,BottomTruncateStrategy,TruncateStrategy,0.892183965820558,.8921
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,0.8881901647591498,.8881
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.8775410237570413,.8775
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TKPertStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.9069247952345495,.9069
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,0.9007425742574257,.9007
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.8959774832883781,.8959
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,TKPertStrategy,0.8960931005818786,.8960
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.8831075410622228,.8831
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.8857001484413657,.8857
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,BottomTruncateStrategy,0.8805840861279545,.8805
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,BottomTruncateStrategy,TruncateStrategy,0.87083230427266,.8708
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,0.8780856423173804,.8780
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,0.8799800796812749,.8799
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,BottomTruncateStrategy,0.8898914766491892,.8898
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TopBottomTruncateStrategy,BottomTruncateStrategy,0.8831168831168831,.8831
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,BottomTruncateStrategy,MaxStrategy,0.8794828006830935,.8794
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,0.8820092005470594,.8820
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.872366790582404,.8723
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,0.8839805825242718,.8839
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.8737935247403787,.8737
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.8861244019138755,.8861
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,0.8778894472361809,.8778
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,BottomTruncateStrategy,TruncateStrategy,MaxStrategy,0.8786401996909545,.8786
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,BottomTruncateStrategy,TruncateStrategy,TruncateStrategy,0.8768638768638769,.8768
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,BottomTruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.8778391651319828,.8778
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,0.8600905888273779,.8600
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,BottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,0.8833373756973077,.8833
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,0.8662826326755729,.8662
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.8753537590746893,.8753
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TKPertStrategy,TKPertStrategy,TruncateStrategy,0.9011456241880241,.9011
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,0.873063468265867,.8730
TopBottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,0.891315014720314,.8913
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TopBottomTruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.8735516372795971,.8735
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TopBottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,0.8870180575890678,.8870
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,MaxStrategy,0.8764840182648401,.8764
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TruncateStrategy,0.8821548821548821,.8821
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TruncateStrategy,TKPertStrategy,0.880381633870006,.8803
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,BottomTruncateStrategy,0.8887320630439897,.8887
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,0.90564166150031,.9056
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TopBottomTruncateStrategy,TruncateStrategy,MaxStrategy,0.8800097751710656,.8800
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,BottomTruncateStrategy,0.9130540082344394,.9130
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,BottomTruncateStrategy,TruncateStrategy,0.896006028636021,.8960
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,0.9057521585795938,.9057
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TopBottomTruncateStrategy,0.8896780303030303,.8896
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,0.9108256880733945,.9108
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.9134497172362921,.9134
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TopBottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,0.8614072494669509,.8614
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,BottomTruncateStrategy,MaxStrategy,0.9054616703404359,.9054
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,0.9094473716456317,.9094
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.9104953408533595,.9104
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,BottomTruncateStrategy,0.9170094362448584,.9170
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.8590364516951312,.8590
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,BottomTruncateStrategy,TKPertStrategy,0.8772597526165556,.8772
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,TruncateStrategy,0.8695758166747928,.8695
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,BottomTruncateStrategy,0.8901941980340445,.8901
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,0.8754699248120301,.8754
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,MaxStrategy,0.9084311116487239,.9084
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,TopBottomTruncateStrategy,0.9168698196001951,.9168
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TopBottomTruncateStrategy,MaxStrategy,TruncateStrategy,0.8650985378258105,.8650
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,MaxStrategy,BottomTruncateStrategy,TruncateStrategy,0.866649987490618,.8666
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,TruncateStrategy,0.9050099206349206,.9050
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TopBottomTruncateStrategy,TKPertStrategy,0.8790129372304744,.8790
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,MaxStrategy,0.8851184164015553,.8851
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,MaxStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.8943602183141297,.8943
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,MaxStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.8748915065096095,.8748
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,BottomTruncateStrategy,0.9164251207729468,.9164
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,MaxStrategy,MaxStrategy,TruncateStrategy,0.8752436647173488,.8752
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,MaxStrategy,TKPertStrategy,0.8784668491846208,.8784
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,MaxStrategy,0.9077570655441972,.9077
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,TruncateStrategy,MaxStrategy,TopBottomTruncateStrategy,0.910720864546236,.9107
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,BottomTruncateStrategy,TruncateStrategy,TKPertStrategy,0.8778448676265677,.8778
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,TruncateStrategy,TruncateStrategy,0.912890292795529,.9128
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,0.9167974882260597,.9167
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,TruncateStrategy,MaxStrategy,0.9110087293889426,.9110
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TruncateStrategy,0.8987722375344525,.8987
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,0.9192965550469766,.9192
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,TruncateStrategy,TopBottomTruncateStrategy,0.9104240498594648,.9104
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,MaxStrategy,0.9105470675209463,.9105
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TopBottomTruncateStrategy,TKPertStrategy,TruncateStrategy,0.8743718592964824,.8743
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,0.9110920875626759,.9110
TopBottomTruncateStrategy,BottomTruncateStrategy,TKPertStrategy,TruncateStrategy,TKPertStrategy,TKPertStrategy,0.8694765465669612,.8694
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,0.9138521781693588,.9138
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,TopBottomTruncateStrategy,BottomTruncateStrategy,0.9141492537313433,.9141
TopBottomTruncateStrategy,TopBottomTruncateStrategy,TruncateStrategy,BottomTruncateStrategy,MaxStrategy,TruncateStrategy,0.9097836774827925,.9097
